time	V(vout)
Step Information: Run=0  (Run: 1/8)
6.081978580377559e+000	2.653284e-003
6.081981021783808e+000	2.810984e-003
6.081985904596309e+000	3.223395e-003
6.081987125299435e+000	3.376009e-003
6.081989566705683e+000	3.829883e-003
6.081991466031539e+000	4.312679e-003
6.081991940863002e+000	4.485365e-003
6.081992890525928e+000	5.004699e-003
6.081994403711128e+000	6.253242e-003
6.081995156014056e+000	7.199254e-003
6.081995344089787e+000	7.559055e-003
6.081995720241253e+000	8.587315e-003
6.081996167097842e+000	1.041889e-002
6.081996560577800e+000	1.309245e-002
6.081996844198496e+000	1.642385e-002
6.081997056105458e+000	2.072102e-002
6.081997227030964e+000	2.664323e-002
6.081997374339238e+000	3.537607e-002
6.081997506823793e+000	4.894031e-002
6.081997631193225e+000	7.114535e-002
6.081997755309690e+000	1.096555e-001
6.081997886764874e+000	1.771455e-001
6.081998024990178e+000	2.856258e-001
6.081998229700385e+000	4.979623e-001
6.081998452138109e+000	7.628365e-001
6.081998685679501e+000	1.056500e+000
6.081999032791163e+000	1.498691e+000
6.081999727014484e+000	2.384137e+000
6.081999900570313e+000	2.603491e+000
6.082000247681975e+000	3.031526e+000
6.082000397995490e+000	3.199999e+000
6.082000475003429e+000	3.266209e+000
6.082000507402185e+000	3.282223e+000
6.082000542355097e+000	3.290397e+000
6.082000558109446e+000	3.292428e+000
6.082000580563236e+000	3.294095e+000
6.082000601677830e+000	3.295142e+000
6.082000632672308e+000	3.296118e+000
6.082000668316216e+000	3.296836e+000
6.082000710999040e+000	3.297362e+000
6.082000774172073e+000	3.297830e+000
6.082000846754582e+000	3.298146e+000
6.082000962721548e+000	3.298429e+000
6.082001102352091e+000	3.298618e+000
6.082001337792217e+000	3.298783e+000
6.082001638123220e+000	3.298891e+000
6.082002175847787e+000	3.298981e+000
6.082003104550989e+000	3.299047e+000
6.082004961957388e+000	3.299096e+000
6.082016106395784e+000	3.299141e+000
6.082030965646982e+000	3.299147e+000
6.112432993596823e+000	3.299148e+000
6.142864740049060e+000	3.299148e+000
6.182864740049059e+000	3.299148e+000
6.222864740049058e+000	3.299149e+000
6.262864740049057e+000	3.299149e+000
6.302864740049056e+000	3.299150e+000
6.342864740049055e+000	3.299150e+000
6.422864740049054e+000	3.299150e+000
6.502864740049052e+000	3.299148e+000
6.542864740049051e+000	3.299139e+000
6.582864740049050e+000	3.299120e+000
6.584739740049049e+000	3.299117e+000
6.593489740049048e+000	3.299087e+000
6.596614740049049e+000	3.299058e+000
6.597864740049047e+000	3.299015e+000
6.600364740049049e+000	3.298855e+000
6.600442865049050e+000	3.298840e+000
6.600599115049050e+000	3.298739e+000
6.600911615049050e+000	3.298378e+000
6.600921380674048e+000	3.298350e+000
6.600940911924049e+000	3.298231e+000
6.600979974424050e+000	3.297840e+000
6.600988599126005e+000	3.297554e+000
6.601005848529919e+000	3.296437e+000
6.601006572959587e+000	3.296332e+000
6.601008021818920e+000	3.295928e+000
6.601010919537590e+000	3.294782e+000
6.601011248299155e+000	3.294566e+000
6.601011905822286e+000	3.293905e+000
6.601012708684529e+000	3.292694e+000
6.601013468077927e+000	3.290775e+000
6.601013897864167e+000	3.288867e+000
6.601014198878215e+000	3.286611e+000
6.601014427589828e+000	3.283838e+000
6.601014623361049e+000	3.279958e+000
6.601014805908772e+000	3.273873e+000
6.601014964955926e+000	3.264642e+000
6.601015103897723e+000	3.250361e+000
6.601015229357405e+000	3.227513e+000
6.601015352971327e+000	3.188106e+000
6.601015484443845e+000	3.118964e+000
6.601015621615726e+000	3.009156e+000
6.601015841202258e+000	2.778276e+000
6.601016081202481e+000	2.490622e+000
6.601016319770526e+000	2.189837e+000
6.601016693184437e+000	1.713950e+000
6.601017440012257e+000	7.640920e-001
6.601017782706094e+000	3.335144e-001
6.601017868379554e+000	2.310899e-001
6.601018007640075e+000	8.017264e-002
6.601018059268039e+000	3.627304e-002
6.601018088166185e+000	2.141210e-002
6.601018125164693e+000	1.092723e-002
6.601018138339139e+000	8.752208e-003
6.601018157132934e+000	6.953141e-003
6.601018178083372e+000	5.590156e-003
6.601018205651648e+000	4.419264e-003
6.601018233719078e+000	3.657319e-003
6.601018276776006e+000	2.932466e-003
6.601018321097968e+000	2.472561e-003
6.601018393635506e+000	2.031609e-003
6.601018472567777e+000	1.750701e-003
6.601018607114341e+000	1.487785e-003
6.601018763098654e+000	1.320424e-003
6.601019041228096e+000	1.169149e-003
6.601019395301048e+000	1.072727e-003
6.601020103446949e+000	9.899609e-004
6.601021473823383e+000	9.271176e-004
6.601024214576249e+000	8.863463e-004
6.601040659093449e+000	8.549016e-004
6.601062585116384e+000	8.527387e-004
6.645923228041401e+000	8.522134e-004
6.685923228041400e+000	8.517982e-004
6.725923228041399e+000	8.514129e-004
6.765923228041398e+000	8.510590e-004
6.805923228041397e+000	8.507343e-004
6.845923228041396e+000	8.504391e-004
6.885923228041396e+000	8.501828e-004
6.925923228041395e+000	8.500107e-004
6.965923228041394e+000	8.500903e-004
7.005923228041393e+000	8.510344e-004
7.045923228041392e+000	8.552852e-004
7.085923228041391e+000	8.647693e-004
7.103110728041390e+000	8.816457e-004
7.111860728041389e+000	9.093349e-004
7.114360728041390e+000	9.541381e-004
7.119360728041389e+000	1.144579e-003
7.119516978041389e+000	1.182611e-003
7.119829478041389e+000	1.362743e-003
7.119907603041391e+000	1.449911e-003
7.119927134291391e+000	1.488053e-003
7.119966196791392e+000	1.589483e-003
7.119975962416390e+000	1.623474e-003
7.119995493666391e+000	1.737872e-003
7.120034556166392e+000	2.100505e-003
7.120042704332846e+000	2.292518e-003
7.120059000665751e+000	2.971822e-003
7.120060190783764e+000	3.061696e-003
7.120062571019791e+000	3.409498e-003
7.120067331491846e+000	4.448261e-003
7.120067896594186e+000	4.663353e-003
7.120069026798866e+000	5.344707e-003
7.120069929486071e+000	6.143127e-003
7.120070629572989e+000	7.111066e-003
7.120071181766697e+000	8.302007e-003
7.120071604769024e+000	9.732291e-003
7.120071950526071e+000	1.157870e-002
7.120072233111902e+000	1.399281e-002
7.120072467893269e+000	1.726206e-002
7.120072664591017e+000	2.181466e-002
7.120072831633994e+000	2.836273e-002
7.120072976776406e+000	3.814871e-002
7.120073107394322e+000	5.346359e-002
7.120073230978164e+000	7.942133e-002
7.120073369533397e+000	1.296159e-001
7.120073495289322e+000	2.042534e-001
7.120073649950413e+000	3.385328e-001
7.120073846599336e+000	5.531822e-001
7.120074075530948e+000	8.317732e-001
7.120074318418688e+000	1.138757e+000
7.120074730923122e+000	1.664344e+000
7.120075555931990e+000	2.709496e+000
7.120075893121779e+000	3.110098e+000
7.120076061269035e+000	3.279241e+000
7.120076061440297e+000	3.279338e+000
7.120076061782825e+000	3.279499e+000
7.120076062467881e+000	3.279776e+000
7.120076066452366e+000	3.281196e+000
7.120076071681119e+000	3.282843e+000
7.120076082138624e+000	3.285528e+000
7.120076103053634e+000	3.289521e+000
7.120076121046740e+000	3.291908e+000
7.120076140258888e+000	3.293554e+000
7.120076164322942e+000	3.294901e+000
7.120076190812103e+000	3.295864e+000
7.120076223613143e+000	3.296617e+000
7.120076266316456e+000	3.297229e+000
7.120076319387749e+000	3.297691e+000
7.120076392157692e+000	3.298063e+000
7.120076487713945e+000	3.298344e+000
7.120076625117058e+000	3.298567e+000
7.120076815732993e+000	3.298733e+000
7.120077105040661e+000	3.298862e+000
7.120077531032248e+000	3.298955e+000
7.120078218933823e+000	3.299026e+000
7.120079300328946e+000	3.299074e+000
7.120081182140005e+000	3.299108e+000
7.120091842874857e+000	3.299142e+000
7.120106057187993e+000	3.299147e+000
7.149188541863012e+000	3.299148e+000
7.178299455164300e+000	3.299148e+000
7.218299455164299e+000	3.299148e+000
7.258299455164298e+000	3.299149e+000
7.298299455164298e+000	3.299149e+000
7.338299455164297e+000	3.299150e+000
7.378299455164296e+000	3.299150e+000
7.458299455164294e+000	3.299150e+000
7.538299455164292e+000	3.299148e+000
7.623299455164290e+000	3.299112e+000
7.633299455164291e+000	3.299065e+000
7.635799455164293e+000	3.299038e+000
7.636424455164292e+000	3.299021e+000
7.637674455164291e+000	3.298962e+000
7.637986955164291e+000	3.298929e+000
7.638611955164290e+000	3.298810e+000
7.638768205164290e+000	3.298755e+000
7.638807267664291e+000	3.298731e+000
7.638885392664292e+000	3.298641e+000
7.639046525476793e+000	3.298340e+000
7.639056291101792e+000	3.298288e+000
7.639075822351792e+000	3.298048e+000
7.639114884851793e+000	3.297172e+000
7.639115783876040e+000	3.297126e+000
7.639117581924534e+000	3.296965e+000
7.639121178021522e+000	3.296557e+000
7.639122077045769e+000	3.296412e+000
7.639123875094263e+000	3.295958e+000
7.639126524588800e+000	3.294994e+000
7.639126945926233e+000	3.294740e+000
7.639127788601101e+000	3.293980e+000
7.639128497320257e+000	3.293060e+000
7.639129080497330e+000	3.291892e+000
7.639129513039979e+000	3.290529e+000
7.639129878611708e+000	3.288712e+000
7.639130169256639e+000	3.286404e+000
7.639130409301895e+000	3.283261e+000
7.639130625967326e+000	3.278446e+000
7.639130808211142e+000	3.271349e+000
7.639130961784542e+000	3.260724e+000
7.639131093105849e+000	3.244581e+000
7.639131216523538e+000	3.217188e+000
7.639131354379703e+000	3.164608e+000
7.639131479643346e+000	3.087003e+000
7.639131640308541e+000	2.943922e+000
7.639131827398643e+000	2.737312e+000
7.639132059320570e+000	2.453724e+000
7.639132302373668e+000	2.146304e+000
7.639132737663626e+000	1.591856e+000
7.639133608243540e+000	4.940405e-001
7.639133937255568e+000	9.280853e-002
7.639133950340835e+000	7.977832e-002
7.639133965295425e+000	6.633139e-002
7.639133995204603e+000	4.331916e-002
7.639134026313247e+000	2.578419e-002
7.639134061240583e+000	1.326872e-002
7.639134074388817e+000	1.044734e-002
7.639134091285868e+000	8.293381e-003
7.639134112127316e+000	6.472301e-003
7.639134134012970e+000	5.207242e-003
7.639134161287231e+000	4.193213e-003
7.639134194253803e+000	3.411178e-003
7.639134235038277e+000	2.810085e-003
7.639134288833070e+000	2.328616e-003
7.639134358487585e+000	1.959647e-003
7.639134454712256e+000	1.667742e-003
7.639134586012983e+000	1.446280e-003
7.639134777114698e+000	1.273933e-003
7.639135052935814e+000	1.145654e-003
7.639135478247138e+000	1.048479e-003
7.639136131335590e+000	9.785590e-004
7.639137208074011e+000	9.280503e-004
7.639138983010774e+000	8.940554e-004
7.639148466224246e+000	8.592373e-004
7.639161110508876e+000	8.535682e-004
7.690926811785722e+000	8.521373e-004
7.730926811785722e+000	8.517279e-004
7.770926811785721e+000	8.513486e-004
7.810926811785720e+000	8.510000e-004
7.850926811785719e+000	8.506803e-004
7.890926811785718e+000	8.503906e-004
7.930926811785717e+000	8.501438e-004
7.970926811785716e+000	8.499971e-004
8.010926811785716e+000	8.501585e-004
8.050926811785715e+000	8.513983e-004
8.090926811785714e+000	8.569726e-004
8.135926811785712e+000	8.752065e-004
8.148426811785715e+000	9.039583e-004
8.153426811785714e+000	9.408831e-004
8.154676811785713e+000	9.696769e-004
8.157176811785714e+000	1.128055e-003
8.157801811785713e+000	1.266822e-003
8.157958061785713e+000	1.359916e-003
8.157997124285714e+000	1.408729e-003
8.158075249285716e+000	1.559121e-003
8.158094780535716e+000	1.625693e-003
8.158133843035717e+000	1.834122e-003
8.158143608660716e+000	1.925697e-003
8.158163139910716e+000	2.211869e-003
8.158168022723217e+000	2.336012e-003
8.158177788348215e+000	2.719092e-003
8.158180229754464e+000	2.878874e-003
8.158185112566965e+000	3.356154e-003
8.158186333270091e+000	3.540661e-003
8.158188774676340e+000	4.061507e-003
8.158189385027903e+000	4.244432e-003
8.158190605731029e+000	4.790781e-003
8.158192051443084e+000	5.675559e-003
8.158192341034702e+000	5.936721e-003
8.158192920217939e+000	6.704945e-003
8.158193611478414e+000	8.060643e-003
8.158194124158040e+000	9.673341e-003
8.158194483778232e+000	1.152302e-002
8.158194760313606e+000	1.381985e-002
8.158194989985027e+000	1.690034e-002
8.158195186571426e+000	2.123106e-002
8.158195355805813e+000	2.749694e-002
8.158195503188654e+000	3.685287e-002
8.158195635244336e+000	5.141894e-002
8.158195759288155e+000	7.537308e-002
8.158195884231020e+000	1.171047e-001
8.158196015268793e+000	1.888784e-001
8.158196157820541e+000	3.066157e-001
8.158196386534851e+000	5.510911e-001
8.158196610923618e+000	8.217971e-001
8.158196863215444e+000	1.140582e+000
8.158197243731642e+000	1.625535e+000
8.158198004764035e+000	2.592539e+000
8.158198343904861e+000	3.011908e+000
8.158198525010082e+000	3.213439e+000
8.158198596354435e+000	3.271754e+000
8.158198625919294e+000	3.284808e+000
8.158198650525609e+000	3.290060e+000
8.158198665712984e+000	3.292044e+000
8.158198684828847e+000	3.293673e+000
8.158198703177614e+000	3.294728e+000
8.158198727548232e+000	3.295667e+000
8.158198758936486e+000	3.296454e+000
8.158198804217832e+000	3.297165e+000
8.158198849551752e+000	3.297598e+000
8.158198926423687e+000	3.298026e+000
8.158199008533345e+000	3.298292e+000
8.158199153038392e+000	3.298547e+000
8.158199316432150e+000	3.298705e+000
8.158199618332109e+000	3.298850e+000
8.158200037549229e+000	3.298947e+000
8.158200875983468e+000	3.299027e+000
8.158202552851947e+000	3.299085e+000
8.158205906588908e+000	3.299121e+000
8.158212614062826e+000	3.299139e+000
8.158226029010663e+000	3.299146e+000
8.185673012286483e+000	3.299148e+000
8.213146825457979e+000	3.299148e+000
8.253146825457979e+000	3.299148e+000
8.293146825457978e+000	3.299149e+000
8.333146825457977e+000	3.299149e+000
8.373146825457976e+000	3.299149e+000
8.413146825457975e+000	3.299150e+000
8.493146825457973e+000	3.299150e+000
8.573146825457972e+000	3.299148e+000
8.613146825457971e+000	3.299142e+000
8.653146825457970e+000	3.299127e+000
8.658146825457969e+000	3.299120e+000
8.670334325457969e+000	3.299082e+000
8.673459325457969e+000	3.299047e+000
8.675021825457968e+000	3.299007e+000
8.675646825457967e+000	3.298949e+000
8.676896825457966e+000	3.298738e+000
8.676935887957967e+000	3.298721e+000
8.677014012957969e+000	3.298623e+000
8.677170262957969e+000	3.298217e+000
8.677200903484270e+000	3.298006e+000
8.677208563615846e+000	3.297888e+000
8.677223883878998e+000	3.297520e+000
8.677227713944784e+000	3.297350e+000
8.677235374076361e+000	3.296809e+000
8.677236900952771e+000	3.296622e+000
8.677239954705591e+000	3.296061e+000
8.677240718143796e+000	3.295853e+000
8.677242245020207e+000	3.295244e+000
8.677243325553299e+000	3.294597e+000
8.677244361988876e+000	3.293696e+000
8.677244577676852e+000	3.293424e+000
8.677245009052804e+000	3.292645e+000
8.677245620444591e+000	3.290975e+000
8.677246156355832e+000	3.288484e+000
8.677246497004159e+000	3.285645e+000
8.677246736737587e+000	3.282158e+000
8.677246922677686e+000	3.277547e+000
8.677247090413335e+000	3.270437e+000
8.677247237563538e+000	3.259612e+000
8.677247367391075e+000	3.242810e+000
8.677247490720156e+000	3.214200e+000
8.677247626985611e+000	3.160143e+000
8.677247753306094e+000	3.079381e+000
8.677247917346939e+000	2.930346e+000
8.677248103744624e+000	2.722458e+000
8.677248333879529e+000	2.439990e+000
8.677248582713794e+000	2.124956e+000
8.677249034551529e+000	1.549662e+000
8.677249938227003e+000	4.190045e-001
8.677250258940774e+000	4.174136e-002
8.677250260076733e+000	4.069163e-002
8.677250262348650e+000	3.910561e-002
8.677250266892482e+000	3.617219e-002
8.677250275486088e+000	3.116588e-002
8.677250289315790e+000	2.465569e-002
8.677250316975194e+000	1.518505e-002
8.677250335422588e+000	1.095864e-002
8.677250352393831e+000	8.567309e-003
8.677250372704268e+000	6.694246e-003
8.677250395339772e+000	5.311479e-003
8.677250419614655e+000	4.354346e-003
8.677250454902829e+000	3.470098e-003
8.677250491641495e+000	2.891990e-003
8.677250547032980e+000	2.367644e-003
8.677250610671297e+000	2.006902e-003
8.677250708652526e+000	1.690801e-003
8.677250828588356e+000	1.473146e-003
8.677251021332623e+000	1.287292e-003
8.677251272823263e+000	1.160505e-003
8.677251698770231e+000	1.055730e-003
8.677252290824686e+000	9.870741e-004
8.677253474933597e+000	9.313308e-004
8.677255843151418e+000	8.908414e-004
8.677260579587063e+000	8.668929e-004
8.677270052458351e+000	8.559392e-004
8.677288998200925e+000	8.528495e-004
8.716051987510376e+000	8.522729e-004
8.754852868304976e+000	8.518660e-004
8.794852868304975e+000	8.514769e-004
8.834852868304974e+000	8.511183e-004
8.874852868304973e+000	8.507884e-004
8.914852868304973e+000	8.504876e-004
8.954852868304972e+000	8.502224e-004
8.994852868304971e+000	8.500284e-004
9.034852868304970e+000	8.500371e-004
9.074852868304969e+000	8.507314e-004
9.114852868304968e+000	8.539611e-004
9.154852868304968e+000	8.970741e-004
9.194852868304967e+000	1.059715e-003
9.195477868304966e+000	1.114243e-003
9.195634118304966e+000	1.155149e-003
9.195946618304966e+000	1.290068e-003
9.196024743304967e+000	1.384507e-003
9.196180993304967e+000	1.731191e-003
9.196185876117468e+000	1.752678e-003
9.196195641742467e+000	1.825696e-003
9.196215172992467e+000	2.015103e-003
9.196220055804968e+000	2.084648e-003
9.196229821429967e+000	2.273342e-003
9.196232262836215e+000	2.336292e-003
9.196237145648716e+000	2.540360e-003
9.196246911273715e+000	3.145456e-003
9.196248548693024e+000	3.331568e-003
9.196251823531640e+000	3.904747e-003
9.196252642241294e+000	4.120871e-003
9.196254279660604e+000	4.720543e-003
9.196254689015429e+000	4.925939e-003
9.196255507725084e+000	5.532168e-003
9.196256617044508e+000	6.754214e-003
9.196257274697729e+000	7.913041e-003
9.196257700992820e+000	9.151031e-003
9.196258106074740e+000	1.104659e-002
9.196258428938009e+000	1.350243e-002
9.196258677897649e+000	1.664690e-002
9.196258880281533e+000	2.092253e-002
9.196259050505422e+000	2.699533e-002
9.196259198276891e+000	3.601959e-002
9.196259330802921e+000	5.004510e-002
9.196259455070877e+000	7.303357e-002
9.196259579539976e+000	1.129739e-001
9.196259710795673e+000	1.823896e-001
9.196259850871392e+000	2.949276e-001
9.196260065342461e+000	5.209196e-001
9.196260307853549e+000	8.119580e-001
9.196260542861818e+000	1.108240e+000
9.196260921935274e+000	1.591333e+000
9.196261680082184e+000	2.555289e+000
9.196262023188119e+000	2.986199e+000
9.196262089745002e+000	3.065834e+000
9.196262222858763e+000	3.211688e+000
9.196262274774114e+000	3.257944e+000
9.196262304902039e+000	3.275131e+000
9.196262344125589e+000	3.288081e+000
9.196262355372411e+000	3.290274e+000
9.196262373282373e+000	3.292302e+000
9.196262392903151e+000	3.293846e+000
9.196262416776435e+000	3.295086e+000
9.196262442455506e+000	3.295951e+000
9.196262480833280e+000	3.296768e+000
9.196262520450489e+000	3.297293e+000
9.196262582286977e+000	3.297781e+000
9.196262651778991e+000	3.298106e+000
9.196262763238483e+000	3.298399e+000
9.196262896835492e+000	3.298595e+000
9.196263120464302e+000	3.298765e+000
9.196263406563151e+000	3.298878e+000
9.196263912251784e+000	3.298972e+000
9.196264734203250e+000	3.299039e+000
9.196266378106184e+000	3.299089e+000
9.196269665912052e+000	3.299122e+000
9.196276241523787e+000	3.299139e+000
9.196289392747257e+000	3.299146e+000
9.223196795966278e+000	3.299148e+000
9.250130501632235e+000	3.299148e+000
9.290130501632234e+000	3.299148e+000
9.330130501632233e+000	3.299149e+000
9.370130501632232e+000	3.299149e+000
9.410130501632231e+000	3.299149e+000
9.450130501632231e+000	3.299150e+000
9.530130501632229e+000	3.299150e+000
9.610130501632227e+000	3.299149e+000
9.650130501632226e+000	3.299142e+000
9.690130501632225e+000	3.299129e+000
9.692005501632224e+000	3.299127e+000
9.699505501632224e+000	3.299112e+000
9.710443001632225e+000	3.299064e+000
9.711693001632224e+000	3.299033e+000
9.714193001632225e+000	3.298891e+000
9.714818001632224e+000	3.298782e+000
9.714974251632224e+000	3.298717e+000
9.715013314132225e+000	3.298688e+000
9.715110970382227e+000	3.298588e+000
9.715150032882228e+000	3.298490e+000
9.715228157882230e+000	3.298143e+000
9.715247689132230e+000	3.297972e+000
9.715252571944731e+000	3.297896e+000
9.715262337569730e+000	3.297696e+000
9.715264778975978e+000	3.297630e+000
9.715269661788479e+000	3.297412e+000
9.715279427413478e+000	3.296815e+000
9.715281047289437e+000	3.296619e+000
9.715284287041353e+000	3.295606e+000
9.715287893942683e+000	3.293591e+000
9.715288065295788e+000	3.293404e+000
9.715288408001996e+000	3.292780e+000
9.715289093414409e+000	3.290892e+000
9.715289655614722e+000	3.288195e+000
9.715289996863380e+000	3.285162e+000
9.715290229545595e+000	3.281502e+000
9.715290408932287e+000	3.276675e+000
9.715290571357805e+000	3.269218e+000
9.715290715169857e+000	3.257776e+000
9.715290843535364e+000	3.239831e+000
9.715290966586064e+000	3.209189e+000
9.715291101260611e+000	3.152272e+000
9.715291229209850e+000	3.066198e+000
9.715291400319828e+000	2.905589e+000
9.715291587171137e+000	2.693811e+000
9.715291816286225e+000	2.410841e+000
9.715292077029591e+000	2.080195e+000
9.715292564409268e+000	1.460733e+000
9.715293539168620e+000	2.715247e-001
9.715293798389766e+000	1.023627e-002
9.715293798744707e+000	1.004796e-002
9.715293799454585e+000	9.915229e-003
9.715293800874342e+000	9.705992e-003
9.715293805950601e+000	9.037139e-003
9.715293811887381e+000	8.363864e-003
9.715293823760941e+000	7.280714e-003
9.715293847508061e+000	5.688583e-003
9.715293870842068e+000	4.625257e-003
9.715293902423834e+000	3.715134e-003
9.715293938367019e+000	3.060408e-003
9.715293987451798e+000	2.514950e-003
9.715294047804591e+000	2.112021e-003
9.715294133557531e+000	1.780794e-003
9.715294245191089e+000	1.536888e-003
9.715294411270655e+000	1.340409e-003
9.715294640574495e+000	1.197601e-003
9.715295000640133e+000	1.085626e-003
9.715295529420157e+000	1.006507e-003
9.715296415312633e+000	9.470391e-004
9.715297806528469e+000	9.077939e-004
9.715300588960137e+000	8.794963e-004
9.715306153823473e+000	8.621693e-004
9.715317283550149e+000	8.545183e-004
9.715384061910203e+000	8.527200e-004
9.760882384559551e+000	8.522060e-004
9.800882384559550e+000	8.517913e-004
9.840882384559549e+000	8.514066e-004
9.880882384559548e+000	8.510532e-004
9.920882384559548e+000	8.507290e-004
9.960882384559547e+000	8.504341e-004
1.000000000000000e+001	8.503507e-004
Step Information: Run=7  (Run: 8/8)
0.000000000000000e+000	8.595826e-004
4.999999999999005e-003	8.598401e-004
7.999999999999830e-002	8.932512e-004
9.093749999999901e-002	9.343142e-004
9.218749999999787e-002	9.539235e-004
9.468749999999915e-002	1.021670e-003
9.546874999999844e-002	1.069338e-003
9.578124999999815e-002	1.143331e-003
9.640624999999758e-002	1.406629e-003
9.642578124999801e-002	1.426631e-003
9.646484374999886e-002	1.515675e-003
9.654296875000057e-002	1.821152e-003
9.656250000000100e-002	1.966739e-003
9.656738281250199e-002	2.027841e-003
9.657714843750043e-002	2.272876e-003
9.659667968750085e-002	3.105205e-003
9.659842642022554e-002	3.275037e-003
9.660191988567490e-002	3.843584e-003
9.660279325203902e-002	4.060758e-003
9.660453998476370e-002	4.666930e-003
9.660497666794399e-002	4.876001e-003
9.660585003430811e-002	5.491742e-003
9.660694375114787e-002	6.632291e-003
9.660759996728885e-002	7.726491e-003
9.660806413650391e-002	8.984322e-003
9.660846733818573e-002	1.071700e-002
9.660878300300979e-002	1.289022e-002
9.660903955498057e-002	1.576749e-002
9.660925125963971e-002	1.968831e-002
9.660942977168574e-002	2.524102e-002
9.660958339534886e-002	3.339981e-002
9.660971950229680e-002	4.590847e-002
9.660984526389171e-002	6.608938e-002
9.660996870865191e-002	1.008201e-001
9.661010144238347e-002	1.633358e-001
9.661023510929923e-002	2.613253e-001
9.661041947671478e-002	4.441371e-001
9.661061180839781e-002	6.680796e-001
9.661084255552055e-002	9.558884e-001
9.661113384509079e-002	1.326198e+000
9.661170947827813e-002	2.061042e+000
9.661185338657319e-002	2.244431e+000
9.661214120316686e-002	2.608153e+000
9.661249201195687e-002	3.039964e+000
9.661264890623755e-002	3.212549e+000
9.661272348108341e-002	3.272397e+000
9.661275330737595e-002	3.285342e+000
9.661277722630501e-002	3.290244e+000
9.661279282890334e-002	3.292195e+000
9.661281214567907e-002	3.293774e+000
9.661283088692230e-002	3.294811e+000
9.661285540955689e-002	3.295713e+000
9.661289008156260e-002	3.296545e+000
9.661293142705674e-002	3.297167e+000
9.661298300173726e-002	3.297636e+000
9.661305505655093e-002	3.298023e+000
9.661314678716337e-002	3.298307e+000
9.661328270235003e-002	3.298540e+000
9.661346434260310e-002	3.298708e+000
9.661374927445721e-002	3.298843e+000
9.661415255825290e-002	3.298938e+000
9.661482642016495e-002	3.299012e+000
9.661584178661542e-002	3.299061e+000
9.661787251951637e-002	3.299098e+000
9.663005691691851e-002	3.299134e+000
9.664630278012254e-002	3.299139e+000
1.298853388934766e-001	3.299139e+000
1.631568667332353e-001	3.299139e+000
2.031568667332344e-001	3.299140e+000
2.431568667332336e-001	3.299140e+000
2.831568667332327e-001	3.299141e+000
3.231568667332319e-001	3.299141e+000
3.631568667332310e-001	3.299141e+000
4.431568667332293e-001	3.299141e+000
5.231568667332276e-001	3.299136e+000
5.681568667332257e-001	3.299123e+000
5.818516985977915e-001	3.299104e+000
5.855756236266423e-001	3.299086e+000
5.932562189986470e-001	3.299016e+000
5.937217096272534e-001	3.298997e+000
5.946526908844660e-001	3.298942e+000
5.948854361987692e-001	3.298916e+000
5.953509268273756e-001	3.298830e+000
5.954672994845289e-001	3.298786e+000
5.957000447988321e-001	3.298634e+000
5.957582311274088e-001	3.298522e+000
5.958746037845621e-001	3.298103e+000
5.958782404300997e-001	3.298076e+000
5.958855137211714e-001	3.297981e+000
5.959000603033147e-001	3.297736e+000
5.959036969488523e-001	3.297645e+000
5.959109702399239e-001	3.297415e+000
5.959127885626927e-001	3.297333e+000
5.959164252082303e-001	3.297049e+000
5.959215217787879e-001	3.296303e+000
5.959264911150122e-001	3.295011e+000
5.959267950345577e-001	3.294833e+000
5.959274028736488e-001	3.294307e+000
5.959280086353935e-001	3.293646e+000
5.959287712669905e-001	3.292419e+000
5.959292610655282e-001	3.291177e+000
5.959296727737495e-001	3.289509e+000
5.959299866908232e-001	3.287487e+000
5.959302452971933e-001	3.284807e+000
5.959304605737295e-001	3.281124e+000
5.959306559031674e-001	3.275438e+000
5.959308223360473e-001	3.266945e+000
5.959309654072733e-001	3.253984e+000
5.959310922604821e-001	3.233604e+000
5.959312151549874e-001	3.198693e+000
5.959313480756556e-001	3.135532e+000
5.959314799765956e-001	3.038085e+000
5.959316707091240e-001	2.847866e+000
5.959318692558284e-001	2.616008e+000
5.959321014939398e-001	2.325898e+000
5.959324001335808e-001	1.946065e+000
5.959329964797249e-001	1.185549e+000
5.959334394076024e-001	6.241359e-001
5.959337021478213e-001	2.985419e-001
5.959338495425151e-001	1.279750e-001
5.959339277399884e-001	4.766279e-002
5.959339342192926e-001	4.289600e-002
5.959339411305500e-001	3.827744e-002
5.959339549530682e-001	3.051946e-002
5.959339825981047e-001	1.866891e-002
5.959340000880111e-001	1.346382e-002
5.959340162986280e-001	1.039589e-002
5.959340344876694e-001	8.097104e-003
5.959340550003347e-001	6.369882e-003
5.959340775743662e-001	5.120443e-003
5.959341047251314e-001	4.148756e-003
5.959341388235373e-001	3.372824e-003
5.959341809765704e-001	2.776239e-003
5.959342351778041e-001	2.312039e-003
5.959343082900617e-001	1.942457e-003
5.959344053516951e-001	1.661330e-003
5.959345438010466e-001	1.439587e-003
5.959347373061092e-001	1.273657e-003
5.959350293295991e-001	1.145422e-003
5.959354617753583e-001	1.051978e-003
5.959361567379453e-001	9.822522e-004
5.959372550479785e-001	9.338950e-004
5.959391586535752e-001	9.003393e-004
5.959493009288401e-001	8.668203e-004
5.959628239625268e-001	8.617465e-004
6.513261238756662e-001	8.604554e-004
6.913261238756654e-001	8.600400e-004
7.313261238756645e-001	8.596566e-004
